Demand,Time,Day,DayofWeek,TimeofDay
3853.475392,0,0,0,0
3683.014105,1,0,0,0.020833333
3912.324031,2,0,0,0.041666667
3783.881181,3,0,0,0.0625
3554.257244,4,0,0,0.083333333
3362.243384,5,0,0,0.104166667
3240.526735,6,0,0,0.125
3187.438715,7,0,0,0.145833333
3220.471434,8,0,0,0.166666667
3298.803565,9,0,0,0.1875
3479.341589,10,0,0,0.208333333
3717.439761,11,0,0,0.229166667
4029.4527,12,0,0,0.25
4332.721455,13,0,0,0.270833333
4312.386367,14,0,0,0.291666667
4480.021994,15,0,0,0.3125
4629.038634,16,0,0,0.333333333
4712.318189,17,0,0,0.354166667
4826.336853,18,0,0,0.375
4919.955923,19,0,0,0.395833333
5032.055879,20,0,0,0.416666667
5103.486592,21,0,0,0.4375
5169.196282,22,0,0,0.458333333
5167.025559,23,0,0,0.479166667
5230.395909,24,0,0,0.5
5293.850336,25,0,0,0.520833333
5359.196985,26,0,0,0.541666667
5400.009576,27,0,0,0.5625
5423.097033,28,0,0,0.583333333
5476.979904,29,0,0,0.604166667
5488.732467,30,0,0,0.625
5577.889248,31,0,0,0.645833333
5534.689251,32,0,0,0.666666667
5435.5936,33,0,0,0.6875
5232.204241,34,0,0,0.708333333
5012.544847,35,0,0,0.729166667
4785.045474,36,0,0,0.75
4609.027761,37,0,0,0.770833333
4437.857029,38,0,0,0.791666667
4316.187767,39,0,0,0.8125
4347.081064,40,0,0,0.833333333
4230.32139,41,0,0,0.854166667
4037.224609,42,0,0,0.875
3870.03684,43,0,0,0.895833333
3773.749482,44,0,0,0.916666667
3696.719749,45,0,0,0.9375
4060.396063,46,0,0,0.958333333
4019.102441,47,0,0,0.979166667
3842.647861,48,1,0.142857143,0
3696.488805,49,1,0.142857143,0.020833333
3929.499475,50,1,0.142857143,0.041666667
3822.78499,51,1,0.142857143,0.0625
3582.604689,52,1,0.142857143,0.083333333
3408.177939,53,1,0.142857143,0.104166667
3298.042023,54,1,0.142857143,0.125
3250.914395,55,1,0.142857143,0.145833333
3290.522984,56,1,0.142857143,0.166666667
3348.495787,57,1,0.142857143,0.1875
3553.248841,58,1,0.142857143,0.208333333
3750.358068,59,1,0.142857143,0.229166667
4078.658214,60,1,0.142857143,0.25
4346.650108,61,1,0.142857143,0.270833333
4393.750505,62,1,0.142857143,0.291666667
4505.693677,63,1,0.142857143,0.3125
4648.106585,64,1,0.142857143,0.333333333
4728.780663,65,1,0.142857143,0.354166667
4810.968999,66,1,0.142857143,0.375
4887.972987,67,1,0.142857143,0.395833333
4948.66052,68,1,0.142857143,0.416666667
5046.923797,69,1,0.142857143,0.4375
5103.976852,70,1,0.142857143,0.458333333
5146.894005,71,1,0.142857143,0.479166667
5259.062083,72,1,0.142857143,0.5
5310.161219,73,1,0.142857143,0.520833333
5363.883663,74,1,0.142857143,0.541666667
5431.440042,75,1,0.142857143,0.5625
5499.038772,76,1,0.142857143,0.583333333
5540.237349,77,1,0.142857143,0.604166667
5597.508813,78,1,0.142857143,0.625
5653.490695,79,1,0.142857143,0.645833333
5661.404834,80,1,0.142857143,0.666666667
5601.265331,81,1,0.142857143,0.6875
5376.740469,82,1,0.142857143,0.708333333
5181.127351,83,1,0.142857143,0.729166667
4974.196957,84,1,0.142857143,0.75
4845.721695,85,1,0.142857143,0.770833333
4676.881524,86,1,0.142857143,0.791666667
4607.053113,87,1,0.142857143,0.8125
4631.288416,88,1,0.142857143,0.833333333
4518.788441,89,1,0.142857143,0.854166667
4323.328557,90,1,0.142857143,0.875
4096.224379,91,1,0.142857143,0.895833333
3950.306683,92,1,0.142857143,0.916666667
3851.695403,93,1,0.142857143,0.9375
4191.719839,94,1,0.142857143,0.958333333
4164.609281,95,1,0.142857143,0.979166667
3936.503489,96,2,0.285714286,0
3783.614469,97,2,0.285714286,0.020833333
3994.775881,98,2,0.285714286,0.041666667
3870.887246,99,2,0.285714286,0.0625
3630.218435,100,2,0.285714286,0.083333333
3472.248805,101,2,0.285714286,0.104166667
3349.130643,102,2,0.285714286,0.125
3315.25293,103,2,0.285714286,0.145833333
3329.217647,104,2,0.285714286,0.166666667
3443.341343,105,2,0.285714286,0.1875
3615.59705,106,2,0.285714286,0.208333333
3842.171516,107,2,0.285714286,0.229166667
4180.097091,108,2,0.285714286,0.25
4478.913167,109,2,0.285714286,0.270833333
4487.468711,110,2,0.285714286,0.291666667
4632.135305,111,2,0.285714286,0.3125
4783.702735,112,2,0.285714286,0.333333333
4877.521453,113,2,0.285714286,0.354166667
4979.295929,114,2,0.285714286,0.375
5066.085762,115,2,0.285714286,0.395833333
5127.182585,116,2,0.285714286,0.416666667
5233.054267,117,2,0.285714286,0.4375
5335.93269,118,2,0.285714286,0.458333333
5379.318257,119,2,0.285714286,0.479166667
5468.310748,120,2,0.285714286,0.5
5543.813543,121,2,0.285714286,0.520833333
5648.294777,122,2,0.285714286,0.541666667
5690.589105,123,2,0.285714286,0.5625
5748.212329,124,2,0.285714286,0.583333333
5788.405479,125,2,0.285714286,0.604166667
5870.997993,126,2,0.285714286,0.625
5894.050508,127,2,0.285714286,0.645833333
5874.228507,128,2,0.285714286,0.666666667
5841.857357,129,2,0.285714286,0.6875
5634.986174,130,2,0.285714286,0.708333333
5472.483363,131,2,0.285714286,0.729166667
5236.709656,132,2,0.285714286,0.75
5060.292814,133,2,0.285714286,0.770833333
4895.020635,134,2,0.285714286,0.791666667
4797.369883,135,2,0.285714286,0.8125
4773.214257,136,2,0.285714286,0.833333333
4689.947315,137,2,0.285714286,0.854166667
4473.84021,138,2,0.285714286,0.875
4236.104981,139,2,0.285714286,0.895833333
4058.871103,140,2,0.285714286,0.916666667
3967.461265,141,2,0.285714286,0.9375
4313.933534,142,2,0.285714286,0.958333333
4217.269337,143,2,0.285714286,0.979166667
4009.920677,144,3,0.428571429,0
3843.656865,145,3,0.428571429,0.020833333
4050.112436,146,3,0.428571429,0.041666667
3905.196476,147,3,0.428571429,0.0625
3684.708231,148,3,0.428571429,0.083333333
3514.202136,149,3,0.428571429,0.104166667
3428.175151,150,3,0.428571429,0.125
3377.943436,151,3,0.428571429,0.145833333
3396.953275,152,3,0.428571429,0.166666667
3488.643711,153,3,0.428571429,0.1875
3682.486318,154,3,0.428571429,0.208333333
3909.596928,155,3,0.428571429,0.229166667
4264.732185,156,3,0.428571429,0.25
4535.302551,157,3,0.428571429,0.270833333
4593.943494,158,3,0.428571429,0.291666667
4714.311427,159,3,0.428571429,0.3125
4875.476647,160,3,0.428571429,0.333333333
4966.610909,161,3,0.428571429,0.354166667
5055.370025,162,3,0.428571429,0.375
5137.472817,163,3,0.428571429,0.395833333
5260.285577,164,3,0.428571429,0.416666667
5350.662069,165,3,0.428571429,0.4375
5419.465108,166,3,0.428571429,0.458333333
5498.592761,167,3,0.428571429,0.479166667
5600.752965,168,3,0.428571429,0.5
5692.647707,169,3,0.428571429,0.520833333
5750.242164,170,3,0.428571429,0.541666667
5817.661507,171,3,0.428571429,0.5625
5867.018151,172,3,0.428571429,0.583333333
5868.040078,173,3,0.428571429,0.604166667
5976.227023,174,3,0.428571429,0.625
5959.560629,175,3,0.428571429,0.645833333
5963.275567,176,3,0.428571429,0.666666667
5881.815825,177,3,0.428571429,0.6875
5649.293513,178,3,0.428571429,0.708333333
5471.68651,179,3,0.428571429,0.729166667
5248.312707,180,3,0.428571429,0.75
5089.861051,181,3,0.428571429,0.770833333
4921.544784,182,3,0.428571429,0.791666667
4841.980635,183,3,0.428571429,0.8125
4784.916219,184,3,0.428571429,0.833333333
4675.838153,185,3,0.428571429,0.854166667
4483.493428,186,3,0.428571429,0.875
4262.516013,187,3,0.428571429,0.895833333
4131.120984,188,3,0.428571429,0.916666667
4041.839755,189,3,0.428571429,0.9375
4403.913149,190,3,0.428571429,0.958333333
4270.536977,191,3,0.428571429,0.979166667
4024.441541,192,4,0.571428571,0
3823.34191,193,4,0.571428571,0.020833333
4065.093661,194,4,0.571428571,0.041666667
3894.936031,195,4,0.571428571,0.0625
3665.651635,196,4,0.571428571,0.083333333
3480.909892,197,4,0.571428571,0.104166667
3368.420482,198,4,0.571428571,0.125
3294.238863,199,4,0.571428571,0.145833333
3263.453383,200,4,0.571428571,0.166666667
3267.689091,201,4,0.571428571,0.1875
3381.736881,202,4,0.571428571,0.208333333
3458.038746,203,4,0.571428571,0.229166667
3556.942869,204,4,0.571428571,0.25
3687.008021,205,4,0.571428571,0.270833333
3765.132525,206,4,0.571428571,0.291666667
3862.146785,207,4,0.571428571,0.3125
3995.749665,208,4,0.571428571,0.333333333
4107.554373,209,4,0.571428571,0.354166667
4176.338385,210,4,0.571428571,0.375
4211.316669,211,4,0.571428571,0.395833333
4305.755468,212,4,0.571428571,0.416666667
4349.976116,213,4,0.571428571,0.4375
4405.471046,214,4,0.571428571,0.458333333
4455.710922,215,4,0.571428571,0.479166667
4441.668175,216,4,0.571428571,0.5
4420.159993,217,4,0.571428571,0.520833333
4376.606166,218,4,0.571428571,0.541666667
4344.689961,219,4,0.571428571,0.5625
4289.769361,220,4,0.571428571,0.583333333
4298.816947,221,4,0.571428571,0.604166667
4296.396849,222,4,0.571428571,0.625
4324.130441,223,4,0.571428571,0.645833333
4280.418577,224,4,0.571428571,0.666666667
4266.813849,225,4,0.571428571,0.6875
4268.676191,226,4,0.571428571,0.708333333
4156.774652,227,4,0.571428571,0.729166667
4058.082297,228,4,0.571428571,0.75
3946.318543,229,4,0.571428571,0.770833333
3943.683849,230,4,0.571428571,0.791666667
3951.257591,231,4,0.571428571,0.8125
3982.758607,232,4,0.571428571,0.833333333
3961.991633,233,4,0.571428571,0.854166667
3850.109501,234,4,0.571428571,0.875
3733.255335,235,4,0.571428571,0.895833333
3689.013941,236,4,0.571428571,0.916666667
3639.110059,237,4,0.571428571,0.9375
4018.332229,238,4,0.571428571,0.958333333
3965.514339,239,4,0.571428571,0.979166667
3805.605777,240,5,0.714285714,0
3644.625057,241,5,0.714285714,0.020833333
3870.393428,242,5,0.714285714,0.041666667
3738.247349,243,5,0.714285714,0.0625
3544.203539,244,5,0.714285714,0.083333333
3360.938981,245,5,0.714285714,0.104166667
3201.536061,246,5,0.714285714,0.125
3135.496562,247,5,0.714285714,0.145833333
3085.580076,248,5,0.714285714,0.166666667
3097.601285,249,5,0.714285714,0.1875
3119.20749,250,5,0.714285714,0.208333333
3139.377372,251,5,0.714285714,0.229166667
3213.232675,252,5,0.714285714,0.25
3299.276685,253,5,0.714285714,0.270833333
3299.587023,254,5,0.714285714,0.291666667
3395.719108,255,5,0.714285714,0.3125
3473.50423,256,5,0.714285714,0.333333333
3575.553073,257,5,0.714285714,0.354166667
3635.369483,258,5,0.714285714,0.375
3662.985861,259,5,0.714285714,0.395833333
3709.068892,260,5,0.714285714,0.416666667
3756.307987,261,5,0.714285714,0.4375
3791.8552,262,5,0.714285714,0.458333333
3756.274286,263,5,0.714285714,0.479166667
3776.440635,264,5,0.714285714,0.5
3726.438057,265,5,0.714285714,0.520833333
3714.732373,266,5,0.714285714,0.541666667
3685.457519,267,5,0.714285714,0.5625
3667.056773,268,5,0.714285714,0.583333333
3717.390435,269,5,0.714285714,0.604166667
3730.461738,270,5,0.714285714,0.625
3784.061903,271,5,0.714285714,0.645833333
3808.38038,272,5,0.714285714,0.666666667
3844.70683,273,5,0.714285714,0.6875
3837.277864,274,5,0.714285714,0.708333333
3769.862362,275,5,0.714285714,0.729166667
3726.831429,276,5,0.714285714,0.75
3656.131373,277,5,0.714285714,0.770833333
3619.470955,278,5,0.714285714,0.791666667
3628.976939,279,5,0.714285714,0.8125
3745.416299,280,5,0.714285714,0.833333333
3691.593671,281,5,0.714285714,0.854166667
3609.090717,282,5,0.714285714,0.875
3474.839732,283,5,0.714285714,0.895833333
3418.719326,284,5,0.714285714,0.916666667
3396.082161,285,5,0.714285714,0.9375
3758.778795,286,5,0.714285714,0.958333333
3784.27899,287,5,0.714285714,0.979166667
3621.399837,288,6,0.857142857,0
3494.530653,289,6,0.857142857,0.020833333
3746.939827,290,6,0.857142857,0.041666667
3653.398708,291,6,0.857142857,0.0625
3441.542172,292,6,0.857142857,0.083333333
3287.630902,293,6,0.857142857,0.104166667
3167.188537,294,6,0.857142857,0.125
3122.737034,295,6,0.857142857,0.145833333
3148.349296,296,6,0.857142857,0.166666667
3264.078308,297,6,0.857142857,0.1875
3488.623804,298,6,0.857142857,0.208333333
3711.234141,299,6,0.857142857,0.229166667
4059.775112,300,6,0.857142857,0.25
4301.542506,301,6,0.857142857,0.270833333
4338.138363,302,6,0.857142857,0.291666667
4432.550042,303,6,0.857142857,0.3125
4544.517285,304,6,0.857142857,0.333333333
4592.254935,305,6,0.857142857,0.354166667
4636.720705,306,6,0.857142857,0.375
4730.820553,307,6,0.857142857,0.395833333
4778.901163,308,6,0.857142857,0.416666667
4842.441936,309,6,0.857142857,0.4375
4846.741465,310,6,0.857142857,0.458333333
4871.868193,311,6,0.857142857,0.479166667
4962.818168,312,6,0.857142857,0.5
4997.600395,313,6,0.857142857,0.520833333
5065.610239,314,6,0.857142857,0.541666667
5070.509664,315,6,0.857142857,0.5625
5135.415321,316,6,0.857142857,0.583333333
5172.411041,317,6,0.857142857,0.604166667
5235.413495,318,6,0.857142857,0.625
5314.300112,319,6,0.857142857,0.645833333
5290.742195,320,6,0.857142857,0.666666667
5278.322234,321,6,0.857142857,0.6875
5055.469976,322,6,0.857142857,0.708333333
4889.658743,323,6,0.857142857,0.729166667
4672.688241,324,6,0.857142857,0.75
4522.189433,325,6,0.857142857,0.770833333
4415.924533,326,6,0.857142857,0.791666667
4423.259744,327,6,0.857142857,0.8125
4462.411978,328,6,0.857142857,0.833333333
4426.461771,329,6,0.857142857,0.854166667
4242.429556,330,6,0.857142857,0.875
4055.299116,331,6,0.857142857,0.895833333
3901.053355,332,6,0.857142857,0.916666667
3829.976659,333,6,0.857142857,0.9375
4245.891885,334,6,0.857142857,0.958333333
4209.52869,335,6,0.857142857,0.979166667
3988.117928,336,7,0,0
3844.056319,337,7,0,0.020833333
4094.802754,338,7,0,0.041666667
3945.535698,339,7,0,0.0625
3721.913349,340,7,0,0.083333333
3566.861737,341,7,0,0.104166667
3428.208482,342,7,0,0.125
3398.985233,343,7,0,0.145833333
3424.611827,344,7,0,0.166666667
3531.026205,345,7,0,0.1875
3728.001049,346,7,0,0.208333333
3970.053355,347,7,0,0.229166667
4316.907143,348,7,0,0.25
4615.051075,349,7,0,0.270833333
4650.811967,350,7,0,0.291666667
4803.435172,351,7,0,0.3125
4956.17341,352,7,0,0.333333333
5051.470388,353,7,0,0.354166667
5166.915137,354,7,0,0.375
5232.646979,355,7,0,0.395833333
5294.94576,356,7,0,0.416666667
5397.168323,357,7,0,0.4375
5509.835559,358,7,0,0.458333333
5543.59529,359,7,0,0.479166667
5593.759733,360,7,0,0.5
5575.739186,361,7,0,0.520833333
5616.962703,362,7,0,0.541666667
5666.793714,363,7,0,0.5625
5719.417479,364,7,0,0.583333333
5828.262415,365,7,0,0.604166667
5913.826829,366,7,0,0.625
6007.520345,367,7,0,0.645833333
6062.097038,368,7,0,0.666666667
5990.865815,369,7,0,0.6875
5779.783187,370,7,0,0.708333333
5573.230726,371,7,0,0.729166667
5387.998249,372,7,0,0.75
5222.589456,373,7,0,0.770833333
5106.079159,374,7,0,0.791666667
5087.703163,375,7,0,0.8125
5091.043391,376,7,0,0.833333333
4983.823354,377,7,0,0.854166667
4782.071974,378,7,0,0.875
4546.436867,379,7,0,0.895833333
4337.217075,380,7,0,0.916666667
4209.180651,381,7,0,0.9375
4539.23279,382,7,0,0.958333333
4455.29201,383,7,0,0.979166667
4187.204355,384,8,0.142857143,0
3984.423378,385,8,0.142857143,0.020833333
4195.250473,386,8,0.142857143,0.041666667
4057.439627,387,8,0.142857143,0.0625
3802.488205,388,8,0.142857143,0.083333333
3605.370923,389,8,0.142857143,0.104166667
3489.874183,390,8,0.142857143,0.125
3454.730514,391,8,0.142857143,0.145833333
3507.188863,392,8,0.142857143,0.166666667
3615.238227,393,8,0.142857143,0.1875
3869.808367,394,8,0.142857143,0.208333333
4069.801349,395,8,0.142857143,0.229166667
4414.045894,396,8,0.142857143,0.25
4694.673125,397,8,0.142857143,0.270833333
4711.497239,398,8,0.142857143,0.291666667
4799.154913,399,8,0.142857143,0.3125
4886.950372,400,8,0.142857143,0.333333333
4915.528559,401,8,0.142857143,0.354166667
4934.206583,402,8,0.142857143,0.375
4978.622503,403,8,0.142857143,0.395833333
4996.032337,404,8,0.142857143,0.416666667
5020.235552,405,8,0.142857143,0.4375
5006.483437,406,8,0.142857143,0.458333333
5012.872991,407,8,0.142857143,0.479166667
5040.578771,408,8,0.142857143,0.5
5094.28297,409,8,0.142857143,0.520833333
5087.964891,410,8,0.142857143,0.541666667
5103.793221,411,8,0.142857143,0.5625
5166.393627,412,8,0.142857143,0.583333333
5176.862026,413,8,0.142857143,0.604166667
5233.216092,414,8,0.142857143,0.625
5246.879459,415,8,0.142857143,0.645833333
5259.717125,416,8,0.142857143,0.666666667
5204.186266,417,8,0.142857143,0.6875
5013.626939,418,8,0.142857143,0.708333333
4842.871299,419,8,0.142857143,0.729166667
4676.324027,420,8,0.142857143,0.75
4523.054383,421,8,0.142857143,0.770833333
4421.615787,422,8,0.142857143,0.791666667
4387.236661,423,8,0.142857143,0.8125
4472.487179,424,8,0.142857143,0.833333333
4407.372436,425,8,0.142857143,0.854166667
4232.338787,426,8,0.142857143,0.875
4040.139569,427,8,0.142857143,0.895833333
3935.389512,428,8,0.142857143,0.916666667
3891.088639,429,8,0.142857143,0.9375
4276.538511,430,8,0.142857143,0.958333333
4230.393039,431,8,0.142857143,0.979166667
4019.897074,432,9,0.285714286,0
3863.779066,433,9,0.285714286,0.020833333
4062.942555,434,9,0.285714286,0.041666667
3971.498169,435,9,0.285714286,0.0625
3707.334564,436,9,0.285714286,0.083333333
3534.003827,437,9,0.285714286,0.104166667
3427.994893,438,9,0.285714286,0.125
3417.659825,439,9,0.285714286,0.145833333
3439.425173,440,9,0.285714286,0.166666667
3569.219022,441,9,0.285714286,0.1875
3816.029589,442,9,0.285714286,0.208333333
4042.306701,443,9,0.285714286,0.229166667
4349.458333,444,9,0.285714286,0.25
4660.128985,445,9,0.285714286,0.270833333
4660.763013,446,9,0.285714286,0.291666667
4757.551901,447,9,0.285714286,0.3125
4873.276169,448,9,0.285714286,0.333333333
4843.690607,449,9,0.285714286,0.354166667
4860.801551,450,9,0.285714286,0.375
4910.351779,451,9,0.285714286,0.395833333
4949.567833,452,9,0.285714286,0.416666667
4980.016973,453,9,0.285714286,0.4375
5001.964197,454,9,0.285714286,0.458333333
4978.791752,455,9,0.285714286,0.479166667
5035.622427,456,9,0.285714286,0.5
5072.893223,457,9,0.285714286,0.520833333
5122.123925,458,9,0.285714286,0.541666667
5131.020447,459,9,0.285714286,0.5625
5121.662252,460,9,0.285714286,0.583333333
5134.995233,461,9,0.285714286,0.604166667
5114.46081,462,9,0.285714286,0.625
5129.652253,463,9,0.285714286,0.645833333
5124.482777,464,9,0.285714286,0.666666667
5047.325653,465,9,0.285714286,0.6875
4863.413163,466,9,0.285714286,0.708333333
4686.494032,467,9,0.285714286,0.729166667
4458.809384,468,9,0.285714286,0.75
4313.752496,469,9,0.285714286,0.770833333
4232.959587,470,9,0.285714286,0.791666667
4264.480007,471,9,0.285714286,0.8125
4330.767854,472,9,0.285714286,0.833333333
4227.590405,473,9,0.285714286,0.854166667
4059.884141,474,9,0.285714286,0.875
3944.054087,475,9,0.285714286,0.895833333
3852.238625,476,9,0.285714286,0.916666667
3796.926523,477,9,0.285714286,0.9375
4220.416403,478,9,0.285714286,0.958333333
4178.507162,479,9,0.285714286,0.979166667
4024.698601,480,10,0.428571429,0
3864.416143,481,10,0.428571429,0.020833333
4079.603092,482,10,0.428571429,0.041666667
3977.559416,483,10,0.428571429,0.0625
3736.948123,484,10,0.428571429,0.083333333
3569.265348,485,10,0.428571429,0.104166667
3419.083501,486,10,0.428571429,0.125
3368.789307,487,10,0.428571429,0.145833333
3418.151366,488,10,0.428571429,0.166666667
3498.868582,489,10,0.428571429,0.1875
3739.037702,490,10,0.428571429,0.208333333
3925.366955,491,10,0.428571429,0.229166667
4271.389703,492,10,0.428571429,0.25
4543.238509,493,10,0.428571429,0.270833333
4530.954937,494,10,0.428571429,0.291666667
4550.571838,495,10,0.428571429,0.3125
4638.458468,496,10,0.428571429,0.333333333
4653.186153,497,10,0.428571429,0.354166667
4665.397664,498,10,0.428571429,0.375
4689.794065,499,10,0.428571429,0.395833333
4727.203803,500,10,0.428571429,0.416666667
4746.020418,501,10,0.428571429,0.4375
4690.752297,502,10,0.428571429,0.458333333
4699.69157,503,10,0.428571429,0.479166667
4679.391193,504,10,0.428571429,0.5
4678.131233,505,10,0.428571429,0.520833333
4665.635313,506,10,0.428571429,0.541666667
4619.698256,507,10,0.428571429,0.5625
4585.299317,508,10,0.428571429,0.583333333
4512.059599,509,10,0.428571429,0.604166667
4522.92033,510,10,0.428571429,0.625
4529.808312,511,10,0.428571429,0.645833333
4537.392941,512,10,0.428571429,0.666666667
4498.017216,513,10,0.428571429,0.6875
4375.21268,514,10,0.428571429,0.708333333
4234.394807,515,10,0.428571429,0.729166667
4107.519477,516,10,0.428571429,0.75
4017.34271,517,10,0.428571429,0.770833333
3978.983045,518,10,0.428571429,0.791666667
4020.967393,519,10,0.428571429,0.8125
4019.462027,520,10,0.428571429,0.833333333
3928.209609,521,10,0.428571429,0.854166667
3819.746594,522,10,0.428571429,0.875
3690.845125,523,10,0.428571429,0.895833333
3656.737589,524,10,0.428571429,0.916666667
3609.956778,525,10,0.428571429,0.9375
4048.000871,526,10,0.428571429,0.958333333
4038.366809,527,10,0.428571429,0.979166667
3906.378805,528,11,0.571428571,0
3732.228702,529,11,0.571428571,0.020833333
3979.275259,530,11,0.571428571,0.041666667
3808.66801,531,11,0.571428571,0.0625
3628.530769,532,11,0.571428571,0.083333333
3434.007883,533,11,0.571428571,0.104166667
3295.754623,534,11,0.571428571,0.125
3190.717123,535,11,0.571428571,0.145833333
3181.957377,536,11,0.571428571,0.166666667
3190.502857,537,11,0.571428571,0.1875
3271.914346,538,11,0.571428571,0.208333333
3348.625643,539,11,0.571428571,0.229166667
3464.365675,540,11,0.571428571,0.25
3610.430835,541,11,0.571428571,0.270833333
3611.496043,542,11,0.571428571,0.291666667
3697.013143,543,11,0.571428571,0.3125
3783.616761,544,11,0.571428571,0.333333333
3841.882326,545,11,0.571428571,0.354166667
3873.190034,546,11,0.571428571,0.375
3873.557245,547,11,0.571428571,0.395833333
3864.084483,548,11,0.571428571,0.416666667
3833.101984,549,11,0.571428571,0.4375
3809.838634,550,11,0.571428571,0.458333333
3818.17417,551,11,0.571428571,0.479166667
3794.756115,552,11,0.571428571,0.5
3755.340668,553,11,0.571428571,0.520833333
3695.264699,554,11,0.571428571,0.541666667
3673.591777,555,11,0.571428571,0.5625
3623.412305,556,11,0.571428571,0.583333333
3611.788959,557,11,0.571428571,0.604166667
3580.53464,558,11,0.571428571,0.625
3648.554857,559,11,0.571428571,0.645833333
3656.879241,560,11,0.571428571,0.666666667
3679.802515,561,11,0.571428571,0.6875
3634.464199,562,11,0.571428571,0.708333333
3592.949975,563,11,0.571428571,0.729166667
3545.776248,564,11,0.571428571,0.75
3511.929961,565,11,0.571428571,0.770833333
3517.366466,566,11,0.571428571,0.791666667
3573.38592,567,11,0.571428571,0.8125
3638.618853,568,11,0.571428571,0.833333333
3624.738292,569,11,0.571428571,0.854166667
3554.851034,570,11,0.571428571,0.875
3487.88177,571,11,0.571428571,0.895833333
3436.007181,572,11,0.571428571,0.916666667
3459.932712,573,11,0.571428571,0.9375
3821.369533,574,11,0.571428571,0.958333333
3832.336419,575,11,0.571428571,0.979166667
3700.918109,576,12,0.714285714,0
3561.684797,577,12,0.714285714,0.020833333
3791.965837,578,12,0.714285714,0.041666667
3674.547792,579,12,0.714285714,0.0625
3494.464434,580,12,0.714285714,0.083333333
3309.617937,581,12,0.714285714,0.104166667
3146.476027,582,12,0.714285714,0.125
3022.60697,583,12,0.714285714,0.145833333
2966.824369,584,12,0.714285714,0.166666667
2959.373699,585,12,0.714285714,0.1875
2955.049987,586,12,0.714285714,0.208333333
2918.565861,587,12,0.714285714,0.229166667
3019.911701,588,12,0.714285714,0.25
3130.140723,589,12,0.714285714,0.270833333
3108.749519,590,12,0.714285714,0.291666667
3171.874313,591,12,0.714285714,0.3125
3200.957445,592,12,0.714285714,0.333333333
3303.827454,593,12,0.714285714,0.354166667
3397.161058,594,12,0.714285714,0.375
3458.180352,595,12,0.714285714,0.395833333
3483.727875,596,12,0.714285714,0.416666667
3510.777027,597,12,0.714285714,0.4375
3484.296369,598,12,0.714285714,0.458333333
3497.537035,599,12,0.714285714,0.479166667
3467.560943,600,12,0.714285714,0.5
3418.530344,601,12,0.714285714,0.520833333
3422.740505,602,12,0.714285714,0.541666667
3388.490937,603,12,0.714285714,0.5625
3380.07942,604,12,0.714285714,0.583333333
3385.1659,605,12,0.714285714,0.604166667
3414.393677,606,12,0.714285714,0.625
3435.243685,607,12,0.714285714,0.645833333
3478.536307,608,12,0.714285714,0.666666667
3504.711895,609,12,0.714285714,0.6875
3542.526104,610,12,0.714285714,0.708333333
3510.485299,611,12,0.714285714,0.729166667
3467.447034,612,12,0.714285714,0.75
3460.60703,613,12,0.714285714,0.770833333
3486.004149,614,12,0.714285714,0.791666667
3565.94136,615,12,0.714285714,0.8125
3656.269871,616,12,0.714285714,0.833333333
3641.229219,617,12,0.714285714,0.854166667
3565.810938,618,12,0.714285714,0.875
3476.444685,619,12,0.714285714,0.895833333
3431.746527,620,12,0.714285714,0.916666667
3397.633494,621,12,0.714285714,0.9375
3764.717879,622,12,0.714285714,0.958333333
3778.423121,623,12,0.714285714,0.979166667
3723.06739,624,13,0.857142857,0
3589.073176,625,13,0.857142857,0.020833333
3867.443938,626,13,0.857142857,0.041666667
3758.675511,627,13,0.857142857,0.0625
3594.908317,628,13,0.857142857,0.083333333
3382.797655,629,13,0.857142857,0.104166667
3283.664176,630,13,0.857142857,0.125
3210.131597,631,13,0.857142857,0.145833333
3246.061472,632,13,0.857142857,0.166666667
3336.214949,633,13,0.857142857,0.1875
3571.412324,634,13,0.857142857,0.208333333
3815.993927,635,13,0.857142857,0.229166667
4157.104537,636,13,0.857142857,0.25
4459.638333,637,13,0.857142857,0.270833333
4402.763381,638,13,0.857142857,0.291666667
4463.886747,639,13,0.857142857,0.3125
4501.375113,640,13,0.857142857,0.333333333
4528.974287,641,13,0.857142857,0.354166667
4526.619391,642,13,0.857142857,0.375
4554.306897,643,13,0.857142857,0.395833333
4591.123801,644,13,0.857142857,0.416666667
4589.000179,645,13,0.857142857,0.4375
4602.874642,646,13,0.857142857,0.458333333
4587.910689,647,13,0.857142857,0.479166667
4623.726409,648,13,0.857142857,0.5
4639.473011,649,13,0.857142857,0.520833333
4639.239033,650,13,0.857142857,0.541666667
4636.888195,651,13,0.857142857,0.5625
4581.048633,652,13,0.857142857,0.583333333
4602.728347,653,13,0.857142857,0.604166667
4588.285121,654,13,0.857142857,0.625
4600.289065,655,13,0.857142857,0.645833333
4558.017669,656,13,0.857142857,0.666666667
4522.964101,657,13,0.857142857,0.6875
4384.349048,658,13,0.857142857,0.708333333
4235.39399,659,13,0.857142857,0.729166667
4114.491315,660,13,0.857142857,0.75
3990.603287,661,13,0.857142857,0.770833333
3980.166311,662,13,0.857142857,0.791666667
4076.713994,663,13,0.857142857,0.8125
4101.440171,664,13,0.857142857,0.833333333
4042.188516,665,13,0.857142857,0.854166667
3875.479356,666,13,0.857142857,0.875
3740.740721,667,13,0.857142857,0.895833333
3657.015499,668,13,0.857142857,0.916666667
